created_at,start_time,status,tip_amount,id,amount,details,created_at,updated_at,team_member_id,order_id
2020-05-20,2020-05-20 15:00:00.000000,complete,0,51758,35.00,"{""order"": {""id"": ""f6746e5b-a018-4c50-8574-d3d693eea89d"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 3500, ""sub_total"": 3500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-20T12:17:42.000-04:00""}, ""amount"": 3500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""32e09f0f-0172-1000-46d2-fac47262eabb"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 3500, ""cashback_amount"": 0, ""transaction_amount"": 3500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-20T12:18:01.000-04:00""}, ""created_at"": ""2020-05-20T12:18:03.000-04:00"", ""updated_at"": ""2020-05-20T12:18:03.000-04:00"", ""funding_source"": {""card"": {""id"": 220436311, ""type"": ""VISA"", ""number_last_4"": ""9419"", ""number_masked"": ""401670******9419"", ""number_first_6"": ""401670"", ""card_holder_full_name"": ""CAMPBELL/ REBEKAH ELIZABET"", ""card_holder_last_name"": ""CAMPBELL"", ""card_holder_first_name"": ""REBEKAH ELIZABET""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222300215, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""576057"", ""transaction_id"": ""460141586833824"", ""approved_amount"": 3500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-20 16:18:26.120588,2020-05-20 16:18:26.120604,6181,55230
2020-05-19,2020-05-19 21:00:00.000000,complete,1000,51749,30.00,"{""order"": {""id"": ""79a6278f-ca51-4742-9914-d5e48d107394"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 3000, ""sub_total"": 3000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-19T18:02:45.000-04:00""}, ""amount"": 3000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1000, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2ef647a5-0172-1000-27be-f88ea86afef9"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1000, ""order_amount"": 3000, ""cashback_amount"": 0, ""transaction_amount"": 3000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-19T18:03:11.000-04:00""}, ""created_at"": ""2020-05-19T18:03:14.000-04:00"", ""updated_at"": ""2020-05-19T18:03:15.000-04:00"", ""funding_source"": {""card"": {""id"": 220344614, ""type"": ""AMERICAN_EXPRESS"", ""number_last_4"": ""1002"", ""number_masked"": ""379264******1002"", ""number_first_6"": ""379264"", ""card_holder_full_name"": ""REID/KATHLEEN A"", ""card_holder_last_name"": ""REID"", ""card_holder_first_name"": ""KATHLEEN A""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222208382, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""862381"", ""transaction_id"": ""008089799548974"", ""approved_amount"": 3000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-19 22:03:42.661248,2020-05-19 22:03:42.661275,6181,55131
2020-05-19,2020-05-19 20:00:00.000000,complete,1000,51744,40.00,"{""order"": {""id"": ""8261ab0d-ed01-4472-9ac6-553c6e7fcec2"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 4000, ""sub_total"": 4000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-19T16:55:16.000-04:00""}, ""amount"": 4000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1000, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2eb85560-0172-1000-27be-f88ea86afef9"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1000, ""order_amount"": 4000, ""cashback_amount"": 0, ""transaction_amount"": 4000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-19T16:55:31.000-04:00""}, ""created_at"": ""2020-05-19T16:55:35.000-04:00"", ""updated_at"": ""2020-05-19T16:55:36.000-04:00"", ""funding_source"": {""card"": {""id"": 220323142, ""type"": ""VISA"", ""number_last_4"": ""5837"", ""number_masked"": ""422921******5837"", ""number_first_6"": ""422921"", ""card_holder_full_name"": ""LANE/LYNDA S"", ""card_holder_last_name"": ""LANE"", ""card_holder_first_name"": ""LYNDA S""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222186878, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""060937"", ""transaction_id"": ""460140753355249"", ""approved_amount"": 4000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-19 20:56:19.463333,2020-05-19 20:56:19.463353,6181,55101
2020-05-19,2020-05-19 19:00:00.000000,complete,600,51736,30.00,"{""order"": {""id"": ""74f3ba88-a4cc-42c7-951c-55bc2c7c1fdf"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 3000, ""sub_total"": 3000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-19T15:55:11.000-04:00""}, ""amount"": 3000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 600, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2e814cfb-0172-1000-27be-f88ea86afef9"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 600, ""order_amount"": 3000, ""cashback_amount"": 0, ""transaction_amount"": 3000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-19T15:55:25.000-04:00""}, ""created_at"": ""2020-05-19T15:55:29.000-04:00"", ""updated_at"": ""2020-05-19T15:55:30.000-04:00"", ""funding_source"": {""card"": {""id"": 220302888, ""type"": ""VISA"", ""number_last_4"": ""8772"", ""number_masked"": ""429413******8772"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""DEEL/KIMBERLY W"", ""card_holder_last_name"": ""DEEL"", ""card_holder_first_name"": ""KIMBERLY W""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222166610, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""638868"", ""transaction_id"": ""380140717297336"", ""approved_amount"": 3000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-19 19:56:05.718952,2020-05-19 19:56:05.718968,6181,55061
2020-05-19,2020-05-19 14:00:00.000000,complete,0,51720,85.00,"{""order"": {""id"": ""cd7e12ca-b7a8-48f2-be54-03d66b42858d"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 8500, ""sub_total"": 10000, ""tax_total"": 0, ""discount_total"": 1500}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-19T13:07:58.000-04:00""}, ""amount"": 8500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2ded535b-0172-1000-27be-f88ea86afef9"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 8500, ""cashback_amount"": 0, ""transaction_amount"": 8500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-19T13:13:47.000-04:00""}, ""created_at"": ""2020-05-19T13:13:49.000-04:00"", ""updated_at"": ""2020-05-19T13:13:49.000-04:00"", ""funding_source"": {""card"": {""id"": 220249307, ""type"": ""MASTERCARD"", ""number_last_4"": ""5515"", ""number_masked"": ""546680******5515"", ""number_first_6"": ""546680"", ""card_holder_full_name"": ""CASEY/ REBECCA J"", ""card_holder_last_name"": ""CASEY"", ""card_holder_first_name"": ""REBECCA J""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222112951, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""01921B"", ""transaction_id"": ""0519MPL51QL74  "", ""approved_amount"": 8500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-19 17:14:30.621651,2020-05-19 17:14:30.621667,6181,54975
2020-05-19,2020-05-19 15:00:00.000000,complete,500,51714,20.00,"{""order"": {""id"": ""7e33ba15-bcab-4067-a1be-0107752b336d"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 2000, ""sub_total"": 2000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-19T12:14:14.000-04:00""}, ""amount"": 2000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 500, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2db6f431-0172-1000-27be-f88ea86afef9"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 500, ""order_amount"": 2000, ""cashback_amount"": 0, ""transaction_amount"": 2000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-19T12:14:24.000-04:00""}, ""created_at"": ""2020-05-19T12:14:27.000-04:00"", ""updated_at"": ""2020-05-19T12:14:27.000-04:00"", ""funding_source"": {""card"": {""id"": 220232553, ""type"": ""VISA"", ""number_last_4"": ""9206"", ""number_masked"": ""429413******9206"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""ARROYO/ASHLEY N"", ""card_holder_last_name"": ""ARROYO"", ""card_holder_first_name"": ""ASHLEY N""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222096134, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""573643"", ""transaction_id"": ""580140584673315"", ""approved_amount"": 2000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-19 16:14:49.401227,2020-05-19 16:14:49.401250,6181,54954
2020-05-18,2020-05-18 21:15:00.000000,complete,1000,51697,50.00,"{""order"": {""id"": ""608812de-5cbc-4c85-87b0-86aa446bc645"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 5000, ""sub_total"": 5000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-18T19:13:10.000-04:00""}, ""amount"": 5000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1000, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2a108561-0172-1000-78a0-d237aa823271"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1000, ""order_amount"": 5000, ""cashback_amount"": 0, ""transaction_amount"": 5000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-18T19:13:45.000-04:00""}, ""created_at"": ""2020-05-18T19:13:46.000-04:00"", ""updated_at"": ""2020-05-18T19:13:47.000-04:00"", ""funding_source"": {""card"": {""id"": 220165215, ""type"": ""VISA"", ""number_last_4"": ""1938"", ""number_masked"": ""429413******1938"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""EVANS/MADISEN J"", ""card_holder_last_name"": ""EVANS"", ""card_holder_first_name"": ""MADISEN J""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222028697, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""396111"", ""transaction_id"": ""580139836271739"", ""approved_amount"": 5000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-18 23:14:06.902463,2020-05-18 23:14:06.902479,6181,54860
2020-05-18,2020-05-18 20:30:00.000000,complete,1000,51689,50.00,"{""order"": {""id"": ""be09540c-dfba-410b-8e7f-f5618f1bd0a7"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 5000, ""sub_total"": 5000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-18T17:45:40.000-04:00""}, ""amount"": 5000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 1000, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""29c0354c-0172-1000-78a0-d237aa823271"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 1000, ""order_amount"": 5000, ""cashback_amount"": 0, ""transaction_amount"": 5000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-18T17:46:01.000-04:00""}, ""created_at"": ""2020-05-18T17:46:05.000-04:00"", ""updated_at"": ""2020-05-18T17:46:06.000-04:00"", ""funding_source"": {""card"": {""id"": 220143852, ""type"": ""VISA"", ""number_last_4"": ""8659"", ""number_masked"": ""447289******8659"", ""number_first_6"": ""447289"", ""card_holder_full_name"": ""BALDING/BRANDY B"", ""card_holder_last_name"": ""BALDING"", ""card_holder_first_name"": ""BRANDY B""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 222007327, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""044267"", ""transaction_id"": ""580139783655591"", ""approved_amount"": 5000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-18 21:46:23.106185,2020-05-18 21:46:23.106202,6181,54825
2020-05-18,2020-05-18 16:30:00.000000,complete,0,51679,65.00,"{""order"": {""id"": ""1e692a04-1748-4c7a-ac7d-4ce5ff4004ff"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 6500, ""sub_total"": 6500, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-18T14:44:35.000-04:00""}, ""amount"": 6500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""cdfa955c-74db-4499-9372-914b852a689c"", ""action"": ""SALE"", ""status"": ""CAPTURED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 6500, ""cashback_amount"": 3500, ""transaction_amount"": 10000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-18T14:46:04.000-04:00""}, ""created_at"": ""2020-05-18T14:46:06.000-04:00"", ""updated_at"": ""2020-05-18T14:46:06.000-04:00"", ""funding_source"": {""type"": ""CASH""}, ""processor_response"": {}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-18 18:46:23.237091,2020-05-18 18:46:23.237108,6181,54765
2020-05-18,2020-05-18 17:00:00.000000,complete,825,51678,55.00,"{""order"": {""id"": ""14c9b9ce-8561-4a58-9c35-34e17d84664f"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 5500, ""sub_total"": 6500, ""tax_total"": 0, ""discount_total"": 1000}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-18T14:37:45.000-04:00""}, ""amount"": 5500, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 825, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""2914568a-0172-1000-78a0-d237aa823271"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 825, ""order_amount"": 5500, ""cashback_amount"": 0, ""transaction_amount"": 5500}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-18T14:38:18.000-04:00""}, ""created_at"": ""2020-05-18T14:38:21.000-04:00"", ""updated_at"": ""2020-05-18T14:38:22.000-04:00"", ""funding_source"": {""card"": {""id"": 220087738, ""type"": ""VISA"", ""number_last_4"": ""7257"", ""number_masked"": ""445101******7257"", ""number_first_6"": ""445101"", ""card_holder_full_name"": ""GALLARDO/YOLANDA PEREZ"", ""card_holder_last_name"": ""GALLARDO"", ""card_holder_first_name"": ""YOLANDA PEREZ""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221951180, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""539482"", ""transaction_id"": ""460139671011503"", ""approved_amount"": 5500}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-18 18:38:46.714667,2020-05-18 18:38:46.714683,6181,54764
2020-05-18,2020-05-18 16:00:00.000000,complete,0,51672,27.00,"{""order"": {""id"": ""a417f0c8-a0dd-43c7-8c7a-303eadc4dc71"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 2700, ""sub_total"": 3000, ""tax_total"": 0, ""discount_total"": 300}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-18T13:00:34.000-04:00""}, ""amount"": 2700, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 0, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""86b0e69a-2b9b-4d08-944f-b66603bb336f"", ""action"": ""SALE"", ""status"": ""CAPTURED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 0, ""order_amount"": 2700, ""cashback_amount"": 0, ""transaction_amount"": 2700}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-18T13:01:19.000-04:00""}, ""created_at"": ""2020-05-18T13:01:19.000-04:00"", ""updated_at"": ""2020-05-18T13:01:19.000-04:00"", ""funding_source"": {""type"": ""CASH""}, ""processor_response"": {}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-18 17:01:22.708843,2020-05-18 17:01:22.708858,6181,54737
2020-05-18,2020-05-18 15:30:00.000000,complete,600,51669,40.00,"{""order"": {""id"": ""ae4313c8-eb32-44b9-a4cd-f377ca8834fa"", ""notes"": ""SpotOn 2.9.0 (2090)"", ""amounts"": {""currency"": ""USD"", ""fee_total"": 0, ""net_total"": 4000, ""sub_total"": 4000, ""tax_total"": 0, ""discount_total"": 0}, ""statuses"": {""status"": ""OPENED"", ""fulfillment_status"": ""NONE"", ""transaction_status_summary"": ""NONE""}, ""created_at"": ""2020-05-18T12:49:32.000-04:00""}, ""amount"": 4000, ""status"": ""COMPLETED"", ""voucher"": false, ""currency"": ""USD"", ""auth_token"": ""lls07q6yk4d8aqwk5gzm7ehocnguvusq"", ""tip_amount"": 600, ""manual_entry"": false, ""multi_tender"": true, ""transactions"": [{""id"": ""28b11f93-0172-1000-78a0-d237aa823271"", ""action"": ""AUTHORIZE"", ""status"": ""AUTHORIZED"", ""amounts"": {""currency"": ""USD"", ""tip_amount"": 600, ""order_amount"": 4000, ""cashback_amount"": 0, ""transaction_amount"": 4000}, ""context"": {""mcc"": ""7230"", ""source"": ""INSTORE"", ""store_id"": ""c83f9733-7ba0-436d-ae7d-20ca372baa55"", ""source_app"": ""com.spoton.poynt.android"", ""business_id"": ""f25139b3-6e2e-4c74-b97c-4339b48654b4"", ""business_type"": ""MERCHANT"", ""store_device_id"": ""urn:tid:4b9ab620-3f44-33ef-a030-a2adad293753"", ""employee_user_id"": 219523057, ""transmission_at_local"": ""2020-05-18T12:49:56.000-04:00""}, ""created_at"": ""2020-05-18T12:49:57.000-04:00"", ""updated_at"": ""2020-05-18T12:49:57.000-04:00"", ""funding_source"": {""card"": {""id"": 220057872, ""type"": ""VISA"", ""number_last_4"": ""5061"", ""number_masked"": ""429413******5061"", ""number_first_6"": ""429413"", ""card_holder_full_name"": ""DAVIS/MARY G"", ""card_holder_last_name"": ""DAVIS"", ""card_holder_first_name"": ""MARY G""}, ""type"": ""CREDIT_DEBIT"", ""debit"": false}, ""customer_user_id"": 221921271, ""processor_response"": {""status"": ""Successful"", ""acquirer"": ""TSYS"", ""processor"": ""TSYS"", ""status_code"": ""00"", ""approval_code"": ""289487"", ""transaction_id"": ""380139605971803"", ""approved_amount"": 4000}}], ""cashback_amount"": 0, ""non_referenced_credit"": false}",2020-05-18 16:50:21.980383,2020-05-18 16:50:21.980400,6181,54728
